time,status,tree_size,planning_time_ms,path_length,safety_margin,pos_error,ang_error_deg,chaser_x,chaser_y
11.346966981887817,Docking Approach,31,9.21940803527832,2,38.39966943488529,139.6098752913519,112.69393396377563,151.2095226866301,78.92574965767696
11.45635437965393,Docking Approach,28,8.746147155761719,2,34.321935878113635,134.5218114140884,112.91270875930786,155.91248760146217,80.62343072603414
11.568368434906006,Docking Approach,31,10.076284408569336,3,32.57365713723291,130.32073753319614,113.13673686981201,160.83754379693758,79.76097987444363
11.679615259170532,Docking Approach,29,8.649110794067383,3,32.24332158679531,126.82516236823648,113.35923051834106,165.51156878738985,77.9851729061535
11.78855586051941,Docking Approach,30,9.12785530090332,3,35.985156706887075,127.28670919520664,113.57711172103882,167.38087747430868,73.34775066604965
11.899634599685669,Docking Approach,28,9.335994720458984,2,32.49127584569101,122.18021517310886,113.79926919937135,171.7675664313231,75.74711724796407
12.007807731628418,Docking Approach,31,9.848356246948242,2,29.2872031006384,117.07662375429305,114.01561546325685,176.15425538833753,78.14648382987849
12.116176128387451,Docking Approach,31,8.758544921875,2,26.440215196145857,111.97294920817374,114.2323522567749,180.54094434535196,80.54585041179291
12.223095178604126,Docking Approach,28,8.330106735229492,2,24.028534593660567,106.8707807207508,114.44619035720825,184.9276333023664,82.94521699370733
12.327818393707275,Docking Approach,23,6.853818893432617,3,25.986646011620095,103.38540913479493,114.65563678741454,189.71648052824963,81.50753057200393
12.432827711105347,Docking Approach,22,7.312774658203125,2,24.265132006587187,98.2853479252987,114.8656554222107,193.90702141982857,84.23505088100345
12.538448572158813,Docking Approach,24,6.952524185180664,2,23.126054499614575,93.1849571304513,115.07689714431763,198.0975623114075,86.96257119000296
12.644253492355347,Docking Approach,31,9.003400802612305,2,22.62235335436162,88.08468939915271,115.2885069847107,202.28810320298643,89.69009149900248
12.754275798797607,Docking Approach,21,7.816791534423828,2,22.77945092419037,82.9807042195187,115.50855159759521,206.47864409456537,92.417611808002
12.902286052703857,Docking Approach,26,8.565187454223633,2,23.5892776862456,77.84055291213272,115.80457210540771,210.6691849861443,95.14513211700151
13.010032892227173,Docking Approach,25,8.44883918762207,2,25.012220540217903,72.73971022142844,116.02006578445433,214.85972587772324,97.87265242600103
13.115818738937378,Docking Approach,25,8.72492790222168,2,26.985988529173632,67.64134507867819,116.23163747787476,219.05026676930217,100.60017273500054
13.22255277633667,Docking Approach,21,5.4454803466796875,2,29.437244210062836,62.5427916387001,116.44510555267335,223.2408076608811,103.32769304400004
13.325080394744873,Docking Approach,24,5.551576614379883,2,31.276127735116333,59.15482866909653,116.65016078948975,226.00040383044055,105.12384652200002
13.427640914916992,Docking Approach,16,4.052400588989258,2,32.254807316235095,57.411937756636775,116.855281829834,227.38020191522025,106.02192326100001
13.529366493225098,Waiting,20,4.5680999755859375,2,32.757910455769306,56.492337284753255,117.0587329864502,228.07010095761012,106.4709616305
13.632429599761963,Docking Approach,20,4.95147705078125,2,33.01277753384141,55.98271467320766,117.26485919952391,228.41505047880506,106.69548081525
13.73619031906128,Docking Approach,28,6.473302841186523,2,33.14102464113064,55.6780892229308,117.47238063812256,228.5875252394025,106.807740407625
13.841217041015625,Docking Approach,22,4.576683044433594,2,33.2053496959538,55.475130965780494,117.68243408203125,228.67376261970125,106.8638702038125
13.946262121200562,Docking Approach,24,4.996061325073242,2,33.23756236372908,55.32363987308397,117.89252424240111,228.71688130985063,106.89193510190626
14.049551963806152,Waiting,25,5.491495132446289,2,33.25368120343089,55.19960953748607,118.0991039276123,228.7384406549253,106.90596755095314
14.152245998382568,Docking Approach,14,3.701925277709961,2,33.26174374608134,55.08908700859716,118.30449199676514,228.74922032746264,106.91298377547656
14.252784490585327,Docking Approach,13,3.629922866821289,2,33.26577579765008,54.98713006819905,118.50556898117065,228.75461016373131,106.91649188773829
14.35324215888977,Docking Approach,23,6.110668182373047,2,33.26779201843827,54.8885540939805,118.70648431777954,228.75730508186564,106.91824594386915
